Source,Target,SourceIndex,TargetIndex,ABIDE_I_Hedges_g,ABIDE_II_Hedges_g,ABIDE_I_AbsHedges_g,ABIDE_II_AbsHedges_g,MeanAbsHedges_g,ABIDE_I_QValue,ABIDE_II_QValue,ABIDE_I_Rank,ABIDE_II_Rank,SameDirection,Replicated,ReplicationClass,ReplicatedRank
ROI_001,ROI_069,0,68,0.24654577366929922,0.17745506575035086,0.24654577366929922,0.17745506575035086,0.21200041970982503,0.008380767362717593,0.0467119369426159,275,967,True,True,replicated_ASD_enhanced,134
ROI_001,ROI_070,0,69,0.26588794490912376,0.22702972004228142,0.26588794490912376,0.22702972004228142,0.2464588324757026,0.003947094854229418,0.00884969402625138,200,345,True,True,replicated_ASD_enhanced,82
ROI_003,ROI_086,2,85,0.25324373962558294,0.2752232668768201,0.25324373962558294,0.2752232668768201,0.26423350325120154,0.007102909652855171,0.0011113824364663923,244,130,True,True,replicated_ASD_enhanced,49
ROI_004,ROI_035,3,34,0.19606792753296792,0.17945400005082998,0.19606792753296792,0.17945400005082998,0.18776096379189894,0.04386788538987187,0.0429959532223952,712,932,True,True,replicated_ASD_enhanced,168
ROI_005,ROI_086,4,85,0.19783715924802067,0.2520594951500817,0.19783715924802067,0.2520594951500817,0.22494832719905117,0.04283484132568526,0.003377154482053994,688,197,True,True,replicated_ASD_enhanced,117
ROI_007,ROI_086,6,85,0.22129438594264214,0.2805872430440717,0.22129438594264214,0.2805872430440717,0.2509408144933569,0.02037549320813518,0.000881760472808618,460,114,True,True,replicated_ASD_enhanced,77
ROI_009,ROI_089,8,88,0.3102587561904342,0.24306916900984477,0.3102587561904342,0.24306916900984477,0.2766639626001395,0.0006745539864615328,0.005134281202825773,68,251,True,True,replicated_ASD_enhanced,32
ROI_012,ROI_025,11,24,-0.19940125384297042,-0.24419014702895137,0.19940125384297042,0.24419014702895137,0.2217957004359609,0.04037731149283085,0.004807317405514234,662,241,True,True,replicated_ASD_reduced,122
ROI_012,ROI_027,11,26,-0.1908561098565599,-0.19905244356120994,0.1908561098565599,0.19905244356120994,0.19495427670888493,0.04982871367323415,0.02507177836797714,773,620,True,True,replicated_ASD_reduced,155
ROI_012,ROI_029,11,28,0.19926255279270258,0.19464756352966456,0.19926255279270258,0.19464756352966456,0.19695505816118358,0.04133756203439202,0.028448638218154944,664,687,True,True,replicated_ASD_enhanced,151
ROI_012,ROI_088,11,87,-0.19881179658566478,-0.25515383463996694,0.19881179658566478,0.25515383463996694,0.22698281561281586,0.041864279485056194,0.0034305277208421924,674,187,True,True,replicated_ASD_reduced,114
ROI_013,ROI_026,12,25,-0.2754432051649889,-0.19494218804701627,0.2754432051649889,0.19494218804701627,0.23519269660600256,0.0027258118091508083,0.02853594671286917,159,680,True,True,replicated_ASD_reduced,102
ROI_013,ROI_040,12,39,-0.24343996840890567,-0.21015483095431894,0.24343996840890567,0.21015483095431894,0.2267973996816123,0.009851426023690837,0.016695434279102507,293,505,True,True,replicated_ASD_reduced,115
